"space","time","u","f"
0.62,0.06,0.0028799229886232935,-0.34227355296434436
0.62,0.07,0.003267563312237514,-0.34227355296434436
0.62,0.08,0.0036332640318552647,-0.34227355296434436
0.62,0.09,0.003977025147476547,-0.34227355296434436
0.62,0.1,0.004298846659101361,-0.34227355296434436
0.62,0.11,0.004601707331099373,-0.34227355296434436
0.62,0.12,0.004888196075916499,-0.34227355296434436
0.62,0.13,0.005158312893552736,-0.34227355296434436
0.62,0.14,0.005412057784008084,-0.34227355296434436
0.62,0.15,0.00564943074728254,-0.34227355296434436
0.62,0.16,0.005872610571994289,-0.34227355296434436
0.62,0.17,0.006083522948195485,-0.34227355296434436
0.62,0.18,0.006282167875886127,-0.34227355296434436
0.62,0.19,0.006468545355066216,-0.34227355296434436
0.62,0.2,0.006642655385735751,-0.34227355296434436
0.62,0.21,0.006806101595863643,-0.34227355296434436
0.62,0.22,0.006960288758784936,-0.34227355296434436
0.62,0.23,0.007105216874499625,-0.34227355296434436
0.62,0.24,0.007240885943007708,-0.34227355296434436
0.62,0.25,0.007367295964309186,-0.34227355296434436
0.62,0.26,0.007485611951973888,-0.34227355296434436
0.62,0.27,0.007596849946212217,-0.34227355296434436
0.62,0.28,0.007701009947024171,-0.34227355296434436
0.62,0.29,0.007798091954409753,-0.34227355296434436
0.62,0.3,0.007888095968368961,-0.34227355296434436
0.62,0.31,0.007971853996160745,-0.34227355296434436
0.62,0.32,0.008050082641050576,-0.34227355296434436
0.62,0.33,0.008122781903038442,-0.34227355296434436
0.62,0.34,0.008189951782124349,-0.34227355296434436
0.62,0.35000000000000003,0.008251592278308295,-0.34227355296434436
0.62,0.36,0.008308276397797564,-0.34227355296434436
0.62,0.37,0.008360485671971979,-0.34227355296434436
0.62,0.38,0.008408220100831526,-0.34227355296434436
0.62,0.39,0.008451479684376208,-0.34227355296434436
0.62,0.4,0.008490264422606022,-0.34227355296434436
0.62,0.41000000000000003,0.008524939596675319,-0.34227355296434436
0.62,0.42,0.008555794618100895,-0.34227355296434436
0.62,0.43,0.008582829486882746,-0.34227355296434436
0.62,0.44,0.00860604420302087,-0.34227355296434436
0.62,0.45,0.008625438766515267,-0.34227355296434436
0.62,0.46,0.008641203355811356,-0.34227355296434436
0.62,0.47000000000000003,0.008653461139385315,-0.34227355296434436
0.62,0.48,0.008662212117237146,-0.34227355296434436
0.62,0.49,0.008667456289366847,-0.34227355296434436
0.62,0.5,0.00866919365577442,-0.34227355296434436
0.62,0.51,0.008667456289366835,-0.34227355296434436
0.62,0.52,0.00866221211723714,-0.34227355296434436
0.62,0.53,0.008653461139385317,-0.34227355296434436
0.62,0.54,0.008641203355811367,-0.34227355296434436
0.62,0.55,0.008625438766515284,-0.34227355296434436
0.62,0.56,0.008606044203020876,-0.34227355296434436
0.62,0.5700000000000001,0.008582829486882751,-0.34227355296434436
0.62,0.58,0.0085557946181009,-0.34227355296434436
0.62,0.59,0.008524939596675324,-0.34227355296434436
0.62,0.6,0.008490264422606022,-0.34227355296434436
0.62,0.61,0.008451479684376206,-0.34227355296434436
0.62,0.62,0.008408220100831532,-0.34227355296434436
0.62,0.63,0.008360485671971991,-0.34227355296434436
0.62,0.64,0.008308276397797583,-0.34227355296434436
0.62,0.65,0.008251592278308312,-0.34227355296434436
0.62,0.66,0.00818995178212436,-0.34227355296434436
0.62,0.67,0.008122781903038457,-0.34227355296434436
0.62,0.68,0.008050082641050593,-0.34227355296434436
0.62,0.6900000000000001,0.007971853996160768,-0.34227355296434436
0.62,0.7000000000000001,0.007888095968368982,-0.34227355296434436
0.62,0.71,0.007798091954409763,-0.34227355296434436
0.62,0.72,0.0077010099470241865,-0.34227355296434436
0.62,0.73,0.007596849946212235,-0.34227355296434436
0.62,0.74,0.007485611951973909,-0.34227355296434436
0.62,0.75,0.007367295964309211,-0.34227355296434436
0.62,0.76,0.007240885943007737,-0.34227355296434436
0.62,0.77,0.007105216874499654,-0.34227355296434436
0.62,0.78,0.006960288758784966,-0.34227355296434436
0.62,0.79,0.00680610159586367,-0.34227355296434436
0.62,0.8,0.006642655385735768,-0.34227355296434436
0.62,0.81,0.006468545355066238,-0.34227355296434436
0.62,0.8200000000000001,0.006282167875886151,-0.34227355296434436
0.62,0.8300000000000001,0.006083522948195509,-0.34227355296434436
0.62,0.84,0.005872610571994316,-0.34227355296434436
0.62,0.85,0.005649430747282567,-0.34227355296434436
0.62,0.86,0.005412057784008115,-0.34227355296434436
0.62,0.87,0.005158312893552767,-0.34227355296434436
0.62,0.88,0.004888196075916529,-0.34227355296434436
0.62,0.89,0.0046017073310994005,-0.34227355296434436
0.62,0.9,0.0042988466591013805,-0.34227355296434436
0.62,0.91,0.003977025147476571,-0.34227355296434436
0.62,0.92,0.003633264031855285,-0.34227355296434436
0.62,0.93,0.0032675633122375325,-0.34227355296434436
0.62,0.9400000000000001,0.0028799229886233117,-0.34227355296434436
0.62,0.9500000000000001,0.0024703430610126227,-0.34227355296434436
0.62,0.96,0.0020352070935857913,-0.34227355296434436
0.62,0.97,0.001570604803771114,-0.34227355296434436
0.62,0.98,0.0010765361915685892,-0.34227355296434436
0.62,0.99,0.0005530012569782175,-0.34227355296434436
0.62,1.,-1.9900747716405935e-18,-0.34227355296434436
0.63,0.,6.956102360788931e-19,-0.36448431371070567
0.63,0.01,0.000588776673273189,-0.36448431371070567
0.63,0.02,0.001146159152388334,-0.36448431371070567
0.63,0.03,0.0016721474373454358,-0.36448431371070567
0.63,0.04,0.0021667415281444945,-0.36448431371070567
0.63,0.05,0.00262994142478551,-0.36448431371070567
0.63,0.06,0.0030660319357780907,-0.36448431371070567
0.63,0.07,0.003478747416166245,-0.36448431371070567
0.63,0.08,0.0038680878659499754,-0.36448431371070567
0.63,0.09,0.004234053285129283,-0.36448431371070567
0.63,0.1,0.004576643673704168,-0.36448431371070567
0.63,0.11,0.0048991046367506215,-0.36448431371070567
0.63,0.12,0.005204122518373724,-0.36448431371070567
0.63,0.13,0.0054916973185734665,-0.36448431371070567
0.63,0.14,0.005761829037349849,-0.36448431371070567
0.63,0.15,0.006014517674702871,-0.36448431371070567
0.63,0.16,0.006252142058733452,-0.36448431371070567
0.63,0.17,0.006476696380769364,-0.36448431371070567
0.63,0.18,0.006688180640810604,-0.36448431371070567
0.63,0.19,0.006886594838857177,-0.36448431371070567
0.63,0.2,0.007071938974909077,-0.36448431371070567
0.63,0.21,0.007245963975368817,-0.36448431371070567
0.63,0.22,0.007410124143634829,-0.36448431371070567
0.63,0.23,0.007564419479707106,-0.36448431371070567
0.63,0.24,0.0077088499835856455,-0.36448431371070567
0.63,0.25,0.007843415655270448,-0.36448431371070567
0.63,0.26,0.007969390081112419,-0.36448431371070567
0.63,0.27,0.008087823426769622,-0.36448431371070567
0.63,0.28,0.00819871569224206,-0.36448431371070567
0.63,0.29,0.00830206687752973,-0.36448431371070567
0.63,0.3,0.008397876982632635,-0.36448431371070567
0.63,0.31,0.008487057372265145,-0.36448431371070567
0.63,0.32,0.008570346612058414,-0.36448431371070567
0.63,0.33,0.008647744702012433,-0.36448431371070567
0.63,0.34,0.00871925164212721,-0.36448431371070567
0.63,0.35000000000000003,0.00878486743240274,-0.36448431371070567
0.63,0.36,0.008845222354846454,-0.36448431371070567
0.63,0.37,0.008900809659506292,-0.36448431371070567
0.63,0.38,0.008951629346382243,-0.36448431371070567
0.63,0.39,0.008997681415474303,-0.36448431371070567
0.63,0.4,0.009038965866782473,-0.36448431371070567
0.63,0.41000000000000003,0.009075888283850888,-0.36448431371070567
0.63,0.42,0.009108740609910598,-0.36448431371070567
0.63,0.43,0.009137522844961601,-0.36448431371070567
0.63,0.44,0.009162234989003894,-0.36448431371070567
0.63,0.45,0.009182877042037477,-0.36448431371070567
0.63,0.46,0.009199666114812745,-0.36448431371070567
0.63,0.47000000000000003,0.009212718944623383,-0.36448431371070567
0.63,0.48,0.009222035531469391,-0.36448431371070567
0.63,0.49,0.009227615875350774,-0.36448431371070567
0.63,0.5,0.00922945997626753,-0.36448431371070567
0.63,0.51,0.009227615875350764,-0.36448431371070567
0.63,0.52,0.00922203553146939,-0.36448431371070567
0.63,0.53,0.009212718944623386,-0.36448431371070567
0.63,0.54,0.009199666114812757,-0.36448431371070567
0.63,0.55,0.009182877042037501,-0.36448431371070567
0.63,0.56,0.009162234989003907,-0.36448431371070567
0.63,0.5700000000000001,0.009137522844961611,-0.36448431371070567
0.63,0.58,0.009108740609910609,-0.36448431371070567
0.63,0.59,0.009075888283850898,-0.36448431371070567
0.63,0.6,0.009038965866782479,-0.36448431371070567
0.63,0.61,0.008997681415474305,-0.36448431371070567
0.63,0.62,0.008951629346382252,-0.36448431371070567
0.63,0.63,0.008900809659506308,-0.36448431371070567
0.63,0.64,0.008845222354846475,-0.36448431371070567
0.63,0.65,0.008784867432402756,-0.36448431371070567
0.63,0.66,0.008719251642127218,-0.36448431371070567
0.63,0.67,0.00864774470201245,-0.36448431371070567
0.63,0.68,0.008570346612058435,-0.36448431371070567
0.63,0.6900000000000001,0.008487057372265173,-0.36448431371070567
0.63,0.7000000000000001,0.008397876982632665,-0.36448431371070567
0.63,0.71,0.008302066877529745,-0.36448431371070567
0.63,0.72,0.008198715692242078,-0.36448431371070567
0.63,0.73,0.008087823426769645,-0.36448431371070567
0.63,0.74,0.007969390081112443,-0.36448431371070567
0.63,0.75,0.007843415655270478,-0.36448431371070567
0.63,0.76,0.007708849983585682,-0.36448431371070567
0.63,0.77,0.007564419479707143,-0.36448431371070567
0.63,0.78,0.007410124143634867,-0.36448431371070567
0.63,0.79,0.007245963975368852,-0.36448431371070567
0.63,0.8,0.0070719389749090995,-0.36448431371070567
0.63,0.81,0.006886594838857203,-0.36448431371070567
0.63,0.8200000000000001,0.006688180640810632,-0.36448431371070567
0.63,0.8300000000000001,0.006476696380769391,-0.36448431371070567
0.63,0.84,0.006252142058733481,-0.36448431371070567
0.63,0.85,0.006014517674702898,-0.36448431371070567
0.63,0.86,0.005761829037349882,-0.36448431371070567
0.63,0.87,0.0054916973185735,-0.36448431371070567
0.63,0.88,0.005204122518373757,-0.36448431371070567
0.63,0.89,0.004899104636750652,-0.36448431371070567
0.63,0.9,0.0045766436737041845,-0.36448431371070567
0.63,0.91,0.004234053285129307,-0.36448431371070567
0.63,0.92,0.0038680878659499967,-0.36448431371070567
0.63,0.93,0.003478747416166265,-0.36448431371070567
0.63,0.9400000000000001,0.0030660319357781107,-0.36448431371070567
0.63,0.9500000000000001,0.0026299414247855334,-0.36448431371070567
0.63,0.96,0.0021667415281445114,-0.36448431371070567
0.63,0.97,0.0016721474373454493,-0.36448431371070567
0.63,0.98,0.0011461591523883427,-0.36448431371070567
0.63,0.99,0.0005887766732731926,-0.36448431371070567
0.63,1.,-2.1010970741031092e-18,-0.36448431371070567
0.64,0.,1.3040679647247113e-18,-0.3852566213878946
0.64,0.01,0.000622486675210035,-0.3852566213878946
0.64,0.02,0.001211651284491829,-0.3852566213878946
0.64,0.03,0.0017674938278453836,-0.3852566213878946
0.64,0.04,0.0022900143052706984,-0.3852566213878946
0.64,0.05,0.0027792127167677733,-0.3852566213878946
0.64,0.06,0.0032403531013602983,-0.3852566213878946
0.64,0.07,0.003676683028740441,-0.3852566213878946
0.64,0.08,0.004088202498908205,-0.3852566213878946
0.64,0.09,0.004474911511863592,-0.3852566213878946
0.64,0.1,0.004836810067606601,-0.3852566213878946
0.64,0.11,0.0051777771886067515,-0.3852566213878946
0.64,0.12,0.005500230073941084,-0.3852566213878946
0.64,0.13,0.0058041687236095865,-0.3852566213878946
0.64,0.14,0.006089593137612258,-0.3852566213878946
0.64,0.15,0.0063565033159491,-0.3852566213878946
0.64,0.16,0.006607771023073208,-0.3852566213878946
0.64,0.17,0.006845166054718533,-0.3852566213878946
0.64,0.18,0.00706868841088507,-0.3852566213878946
0.64,0.19,0.007278338091572821,-0.3852566213878946
0.64,0.2,0.007474115096781784,-0.3852566213878946
0.64,0.21,0.007658133563709725,-0.3852566213878946
0.64,0.22,0.007831681413456809,-0.3852566213878946
0.64,0.23,0.007994758646023026,-0.3852566213878946
0.64,0.24,0.008147365261408376,-0.3852566213878946
0.64,0.25,0.008289501259612857,-0.3852566213878946
0.64,0.26,0.008422713617749126,-0.3852566213878946
0.64,0.27,0.008547921808942236,-0.3852566213878946
0.64,0.28,0.008665125833192186,-0.3852566213878946
0.64,0.29,0.008774325690498977,-0.3852566213878946
0.64,0.3,0.008875521380862613,-0.3852566213878946
0.64,0.31,0.008969830600502613,-0.3852566213878946
0.64,0.32,0.009057886903366084,-0.3852566213878946
0.64,0.33,0.009139690289453023,-0.3852566213878946
0.64,0.34,0.009215240758763432,-0.3852566213878946
0.64,0.35000000000000003,0.009284538311297313,-0.3852566213878946
0.64,0.36,0.009348371311134737,-0.3852566213878946
0.64,0.37,0.009407143920719273,-0.3852566213878946
0.64,0.38,0.009460856140050896,-0.3852566213878946
0.64,0.39,0.009509507969129607,-0.3852566213878946
0.64,0.4,0.009553099407955403,-0.3852566213878946
0.64,0.41000000000000003,0.00959215991440792,-0.3852566213878946
0.64,0.42,0.009626900391486748,-0.3852566213878946
0.64,0.43,0.009657320839191887,-0.3852566213878946
0.64,0.44,0.00968342125752333,-0.3852566213878946
0.64,0.45,0.009705201646481082,-0.3852566213878946
0.64,0.46,0.009722979870822317,-0.3852566213878946
0.64,0.47000000000000003,0.009736792414956421,-0.3852566213878946
0.64,0.48,0.009746639278883399,-0.3852566213878946
0.64,0.49,0.009752520462603251,-0.3852566213878946
0.64,0.5,0.009754435966115978,-0.3852566213878946
0.64,0.51,0.009752520462603243,-0.3852566213878946
0.64,0.52,0.0097466392788834,-0.3852566213878946
0.64,0.53,0.00973679241495643,-0.3852566213878946
0.64,0.54,0.009722979870822332,-0.3852566213878946
0.64,0.55,0.00970520164648111,-0.3852566213878946
0.64,0.56,0.00968342125752335,-0.3852566213878946
0.64,0.5700000000000001,0.009657320839191902,-0.3852566213878946
0.64,0.58,0.009626900391486764,-0.3852566213878946
0.64,0.59,0.009592159914407934,-0.3852566213878946
0.64,0.6,0.009553099407955415,-0.3852566213878946
0.64,0.61,0.00950950796912961,-0.3852566213878946
0.64,0.62,0.009460856140050907,-0.3852566213878946
0.64,0.63,0.00940714392071929,-0.3852566213878946
0.64,0.64,0.009348371311134761,-0.3852566213878946
0.64,0.65,0.009284538311297323,-0.3852566213878946
0.64,0.66,0.009215240758763437,-0.3852566213878946
0.64,0.67,0.009139690289453037,-0.3852566213878946
0.64,0.68,0.009057886903366107,-0.3852566213878946
0.64,0.6900000000000001,0.008969830600502646,-0.3852566213878946
0.64,0.7000000000000001,0.008875521380862653,-0.3852566213878946
0.64,0.71,0.008774325690498998,-0.3852566213878946
0.64,0.72,0.008665125833192209,-0.3852566213878946
0.64,0.73,0.008547921808942262,-0.3852566213878946
0.64,0.74,0.008422713617749156,-0.3852566213878946
0.64,0.75,0.00828950125961289,-0.3852566213878946
0.64,0.76,0.008147365261408423,-0.3852566213878946
0.64,0.77,0.007994758646023073,-0.3852566213878946
0.64,0.78,0.007831681413456856,-0.3852566213878946
0.64,0.79,0.007658133563709769,-0.3852566213878946
0.64,0.8,0.007474115096781814,-0.3852566213878946
0.64,0.81,0.007278338091572854,-0.3852566213878946
0.64,0.8200000000000001,0.007068688410885104,-0.3852566213878946
0.64,0.8300000000000001,0.006845166054718566,-0.3852566213878946
0.64,0.84,0.006607771023073242,-0.3852566213878946
0.64,0.85,0.006356503315949128,-0.3852566213878946
0.64,0.86,0.006089593137612292,-0.3852566213878946
0.64,0.87,0.005804168723609622,-0.3852566213878946
0.64,0.88,0.005500230073941119,-0.3852566213878946
0.64,0.89,0.005177777188606783,-0.3852566213878946
0.64,0.9,0.004836810067606613,-0.3852566213878946
0.64,0.91,0.004474911511863616,-0.3852566213878946
0.64,0.92,0.004088202498908227,-0.3852566213878946
0.64,0.93,0.003676683028740462,-0.3852566213878946
0.64,0.9400000000000001,0.0032403531013603195,-0.3852566213878946
0.64,0.9500000000000001,0.0027792127167677997,-0.3852566213878946
0.64,0.96,0.0022900143052707166,-0.3852566213878946
0.64,0.97,0.0017674938278453979,-0.3852566213878946
0.64,0.98,0.0012116512844918385,-0.3852566213878946
0.64,0.99,0.0006224866752100388,-0.3852566213878946
0.64,1.,-2.201017146319373e-18,-0.3852566213878946
0.65,0.,2.171873791922967e-18,-0.40450849718747367
0.65,0.01,0.0006541312627887524,-0.40450849718747367
0.65,0.02,0.0012730125878790664,-0.40450849718747367
0.65,0.03,0.0018566439752709446,-0.40450849718747367
0.65,0.04,0.002405025424964387,-0.40450849718747367
0.65,0.05,0.002918156936959393,-0.40450849718747367
0.65,0.06,0.0034028864853699165,-0.40450849718747367
0.65,0.07,0.0038613701499601014,-0.40450849718747367
0.65,0.08,0.004293607930729954,-0.40450849718747367
0.65,0.09,0.004699599827679474,-0.40450849718747367
0.65,0.1,0.005079345840808663,-0.40450849718747367
0.65,0.11,0.005437724986667762,-0.40450849718747367
0.65,0.12,0.005776518742618579,-0.40450849718747367
0.65,0.13,0.006095727108661095,-0.40450849718747367
0.65,0.14,0.0063953500847953116,-0.40450849718747367
0.65,0.15,0.006675387671021226,-0.40450849718747367
0.65,0.16,0.006939497465013559,-0.40450849718747367
0.65,0.17,0.007188931970042993,-0.40450849718747367
0.65,0.18,0.007423691186109523,-0.40450849718747367
0.65,0.19,0.007643775113213149,-0.40450849718747367
0.65,0.2,0.00784918375135387,-0.40450849718747367
0.65,0.21,0.008042610360886366,-0.40450849718747367
0.65,0.22,0.008224960568250875,-0.40450849718747367
0.65,0.23,0.008396234373447387,-0.40450849718747367
0.65,0.24,0.008556431776475897,-0.40450849718747367
0.65,0.25,0.008705552777336412,-0.40450849718747367
0.65,0.26,0.008845582561884013,-0.40450849718747367
0.65,0.27,0.008977145092730059,-0.40450849718747367
0.65,0.28,0.009100240369874552,-0.40450849718747367
0.65,0.29,0.009214868393317496,-0.40450849718747367
0.65,0.3,0.009321029163058889,-0.40450849718747367
0.65,0.31,0.009420173680873146,-0.40450849718747367
0.65,0.32,0.009512703514973585,-0.40450849718747367
0.65,0.33,0.009598618665360208,-0.40450849718747367
0.65,0.34,0.009677919132033017,-0.40450849718747367
0.65,0.35000000000000003,0.009750604914992009,-0.40450849718747367
0.65,0.36,0.009817723266662417,-0.40450849718747367
0.65,0.37,0.00987948845561092,-0.40450849718747367
0.65,0.38,0.009935900481837486,-0.40450849718747367
0.65,0.39,0.009986959345342116,-0.40450849718747367
0.65,0.4,0.01003266504612481,-0.40450849718747367
0.65,0.41000000000000003,0.010073754488346414,-0.40450849718747367
0.65,0.42,0.010110273962829344,-0.40450849718747367
0.65,0.43,0.0101422234695736,-0.40450849718747367
0.65,0.44,0.010169603008579178,-0.40450849718747367
0.65,0.45,0.010192412579846082,-0.40450849718747367
0.65,0.46,0.01021114462384007,-0.40450849718747367
